t,reward,oracle,regret,sales,health,roll_reward,roll_regret,roll_sales,roll_health
16308,4.695338842975207,12.208,7.512661157024793,31.0,4.89,7.553719951337763,4.553878552555793,74.95664970261818,5.098318106566927
16309,12.216000000000001,12.216000000000001,0.0,389.0,4.35,7.554005805418,4.553599344796592,74.97590435315757,5.098272225628448
16310,12.224,12.224,0.0,74.0,5.25,7.554292114914327,4.553320171272909,74.97584452210165,5.098281527803323
16311,4.493503546099291,12.224,7.7304964539007095,32.0,5.26,7.55410447461462,4.553514946670324,74.97320990681706,5.098291441883276
16312,3.405818181818182,12.224,8.818181818181818,46.0,5.25,7.55385018133363,4.553776374174248,74.97143382578312,5.098300741739717
16313,3.0217207977207976,12.224,9.202279202279202,30.0,5.26,7.55357237519267,4.554061313663527,74.9686772097585,5.098310653426505
16314,8.622250000000001,12.208,3.585749999999999,124.0,4.89,7.553637877958518,4.5540019626789325,74.97168250076616,5.098297885381551
16315,2.245850746268657,12.216000000000001,9.970149253731345,2.0,4.21,7.553312566170598,4.554333915810279,74.96721010051483,5.098243442020103
16316,12.224,12.224,0.0,15.0,5.25,7.553598812872433,4.554054799924037,74.96353496353497,5.098252742538457
16317,6.140666666666666,12.224,6.083333333333334,47.0,5.26,7.553512225536595,4.554148517201487,74.9618213016301,5.0982626547371
16318,7.367515151515152,12.208,4.840484848484849,19.0,4.89,7.553500827958678,4.554166063394959,74.95839205833691,5.098249892763037
16319,12.216000000000001,12.216000000000001,0.0,405.0,4.35,7.553786520309906,4.553887009101858,74.97861519607844,5.098204044117647
16320,12.224,12.224,0.0,149.0,5.25,7.554072667818006,4.553607989004493,74.98315054224618,5.098213344770541
16321,4.903425837320574,12.224,7.320574162679426,56.0,5.26,7.55391027063442,4.553777512725464,74.98198750153168,5.098223256953805
16322,12.224,12.224,0.0,70.0,5.25,7.55419637550052,4.553498533523557,74.98168228879496,5.098232555290081
16323,4.796815533980583,12.224,7.427184466019417,55.0,5.26,7.554027459742035,4.553674574073207,74.98045822102426,5.0982424650820874
16324,9.172521739130435,12.216000000000001,3.0434782608695663,72.0,5.08,7.554126601811216,4.55358206587638,74.98027565084227,5.09824134762634
16325,12.216000000000001,12.216000000000001,0.0,180.0,4.47,7.554412150837199,4.553303149910077,74.98670831802033,5.098202866593164
16326,12.224,12.224,0.0,25.0,5.25,7.554698154870344,4.553024268109996,74.9836467201568,5.098212163900287
16327,4.41447619047619,12.224,7.80952380952381,46.0,5.26,7.55450583358394,4.553223710757069,74.98187163155316,5.098222072513474
16328,2.2239999999999998,12.216000000000001,9.992,1.0,5.25,7.554179389476305,4.553556785427241,74.97734092718477,5.098231367505665
16329,4.3668571428571425,12.224,7.857142857142858,27.0,5.26,7.553984207464877,4.553759087085032,74.97440293937538,5.098241273729332
16330,9.649742574257425,12.216000000000001,2.5662574257425756,79.0,5.25,7.554112537534486,4.553637385923968,74.97464943971588,5.098250566407446
16331,3.5193367875647663,12.224,8.704663212435234,26.0,5.26,7.55386549028063,4.553891551110504,74.97165074699976,5.098260470242469
16332,12.224,12.224,0.0,90.0,5.25,7.554151422718622,4.553612735733592,74.97257086879324,5.098269760607359
16333,6.3093658536585355,12.224,5.914634146341465,68.0,5.26,7.554075214467793,4.553696060174059,74.97214399412269,5.09827966205461
16334,7.216,7.216,0.0,226.0,4.84,7.554054518097149,4.553417290901933,74.98138965411692,5.098263850627487
16335,3.9313170731707316,12.224,8.292682926829269,36.0,5.26,7.553832754051792,4.553646188161724,74.97900342801175,5.09827375122429
16336,4.010871794871795,12.216000000000001,8.205128205128206,15.0,4.89,7.553615886759195,4.5538696981095095,74.97533206831119,5.098261002632062
16337,12.216000000000001,12.216000000000001,0.0,313.0,4.35,7.553901257313316,4.55359096939742,74.98990084465663,5.098215203819317
16338,8.133090909090908,12.216000000000001,4.082909090909093,40.0,5.25,7.553936705605854,4.55356216213391,74.98775934879735,5.098224493543056
16339,12.224,12.224,0.0,127.0,5.45,7.554222511193027,4.5532834863589935,74.99094247246022,5.098246022031823
16340,6.238556390977444,12.216000000000001,5.977443609022557,216.0,4.89,7.5541419979979825,4.553370638927543,74.99957162964323,5.098233278257144
16341,12.224,12.224,0.0,286.0,5.34,7.554427756044856,4.553092008977786,75.01248317219435,5.0982480724513515
16342,4.4382222222222225,12.216000000000001,7.777777777777779,75.0,4.89,7.554237080799563,4.553289321941672,75.01248240837056,5.09823533011075
16343,12.224,12.224,0.0,137.0,5.34,7.554522798060894,4.553010731062944,75.01627508565835,5.098250122369065
16344,10.001777777777777,12.216000000000001,2.214222222222224,23.0,5.25,7.554672523052005,4.5528676421361265,75.01309268889568,5.098259406546345
16345,12.224,12.224,0.0,40.0,5.45,7.55495817871559,4.552589111141256,75.01095069130062,5.098280924996941
16346,5.008313725490195,12.216000000000001,7.207686274509806,115.0,5.25,7.554802392060349,4.552751532207101,75.01339695356947,5.098290206154035
16347,4.592421052631579,12.216000000000001,7.623578947368422,36.0,5.26,7.554621184491262,4.552939373375144,75.01101052116466,5.098300097871299
16348,5.947404255319149,12.216000000000001,6.2685957446808525,60.0,5.25,7.5545228777490046,4.553044312904858,75.01009236038901,5.098309376720288
16349,3.0093403141361255,12.216000000000001,9.206659685863876,15.0,5.26,7.554244884931658,4.553328937698312,75.00642201834863,5.0983192660550465
16350,5.628255319148936,12.216000000000001,6.587744680851065,52.0,5.25,7.554127094608999,4.553453359185876,75.00501498379305,5.098328542596783
16351,12.224,12.224,0.0,106.0,5.45,7.5544126788130965,4.553174894572423,75.00691046966732,5.098350048923679
16352,6.266553191489361,12.216000000000001,5.94944680851064,20.0,5.25,7.554333925098957,4.553260277799594,75.00354674983184,5.098359322448481
16353,8.430896551724137,12.224,3.793103448275863,36.0,5.45,7.55438752437905,4.553213796398743,75.00116179527944,5.098380824263177
16354,4.238388489208633,12.216000000000001,7.977611510791368,29.0,5.25,7.554184772985887,4.553423175653673,74.99834912870682,5.098390094772241
16355,5.106882882882882,12.224,7.117117117117118,33.0,5.45,7.554035145822149,4.553579918985873,74.99578136463683,5.098411592076302
16356,5.479813953488372,12.216000000000001,6.736186046511629,29.0,5.25,7.553908336432142,4.5537133545869946,74.99296937091154,5.098420859570826
16357,5.524970873786407,12.216000000000001,6.691029126213594,35.0,5.45,7.553784303086828,4.553844013333272,74.99052451399926,5.098442352365814
16358,7.216,7.216,0.0,375.0,4.84,7.55376365486242,4.553565643994478,75.00886362247081,5.098426554190354
16359,12.224,12.224,0.0,211.0,5.45,7.554049121631683,4.553287308686166,75.0171760391198,5.09844804400978
16360,5.449806451612902,12.216000000000001,6.766193548387099,50.0,5.25,7.553920508303034,4.553422563636334,75.01564696534442,5.098457307010574
16361,5.050086956521739,12.216000000000001,7.1659130434782625,52.0,5.45,7.5537674809499125,4.55358223179914,75.01424031292018,5.098478792323677
16362,6.288171122994653,12.216000000000001,5.927828877005348,82.0,5.25,7.553690135942398,4.553666216804654,75.01466723705921,5.0984880523131455
16363,4.3094271356783915,12.216000000000001,7.9065728643216096,86.0,5.26,7.553491879831407,4.553871112102106,75.01533854803226,5.098497922268393
16364,7.216,7.216,0.0,177.0,4.84,7.553471257046205,4.553592843167666,75.02157042468683,5.0984821264894595
16365,12.224,12.224,0.0,128.0,5.45,7.553756637025611,4.553314608238963,75.02480752780154,5.0985036050348285
16366,8.204392156862745,12.216000000000001,4.011607843137256,64.0,5.25,7.55379638991373,4.5532815107400255,75.0241339280259,5.098512861245188
16367,9.819628415300546,12.216000000000001,2.3963715846994553,139.0,5.45,7.553934820511565,4.5531497347181515,75.02804252199414,5.098534335288368
16368,6.552358208955223,12.216000000000001,5.663641791044778,30.0,5.25,7.553873633107842,4.553217575884767,75.02529170993952,5.098543588490439
16369,3.8470366492146595,12.216000000000001,8.368963350785341,31.0,5.26,7.553647192241385,4.553450669701193,75.02260232131948,5.098553451435552
16370,7.157333333333334,12.216000000000001,5.058666666666667,44.0,5.25,7.553622983954847,4.5534815301249285,75.0207073483599,5.098562702339502
16371,5.790878980891719,12.216000000000001,6.425121019108282,58.0,5.26,7.553515315740637,4.553595849663712,75.0196677253848,5.098572562912289
16372,2.2239999999999998,12.216000000000001,9.992,127.0,5.25,7.55318980939997,4.553928006516479,75.02284248457826,5.098581811518964
16373,7.751638190954774,12.216000000000001,4.4643618090452275,110.0,5.26,7.553201929125239,4.553922536490982,75.02497862464884,5.098591669720288
16374,4.509714285714285,12.216000000000001,7.706285714285716,10.0,5.25,7.553016067284419,4.554115047219398,75.02100763358779,5.098600916030534
16375,7.316592592592592,12.216000000000001,4.899407407407409,56.0,5.45,7.553001630091289,4.554136132488095,75.01984611626771,5.098622374206155
16376,5.165176470588236,12.216000000000001,7.050823529411765,24.0,5.25,7.552855826515573,4.5542885833275,75.01673078097332,5.098631617512365
16377,4.042181818181818,12.216000000000001,8.173818181818184,24.0,5.26,7.552641473480506,4.554509582814524,75.0136158261082,5.098641470264989
16378,5.596281690140845,12.216000000000001,6.619718309859156,26.0,5.08,7.552522030304284,4.554635671631122,75.01062335917943,5.098640332132609
16379,12.216000000000001,12.216000000000001,0.0,268.0,4.47,7.55280673591904,4.554357610845308,75.02240537240537,5.098601953601953
16380,6.7372743362831855,12.216000000000001,5.478725663716816,51.0,5.25,7.552756950655647,4.554414040126357,75.0209388926195,5.098611195897686
16381,3.158959349593496,12.216000000000001,9.057040650406506,26.0,5.26,7.552488741792196,4.554688892196329,75.01794652667562,5.098621047491148
16382,4.584421052631579,12.216000000000001,7.631578947368422,28.0,4.89,7.552307574259438,4.554876702124618,75.01507660379662,5.0986083134956965
16383,3.196735551663748,12.216000000000001,9.019264448336253,57.0,4.89,7.5520417312404815,4.555149186728269,75.01397705078125,5.0985955810546875
16384,10.087247863247862,12.216000000000001,2.128752136752139,110.0,5.25,7.552196458499072,4.555001100243681,75.01611229783339,5.098604821483064
16385,3.329990783410138,12.216000000000001,8.886009216589862,24.0,5.45,7.551938786970017,4.555265411736196,75.01299890150128,5.098626266324911
16386,8.579636363636364,12.216000000000001,3.6363636363636367,40.0,4.89,7.552001501168874,4.555209336690405,75.01086226887166,5.098613535119302
16387,2.5285,12.216000000000001,9.6875,15.0,4.35,7.551694965807562,4.555522510394536,75.00720039052966,5.098567854527703
16388,7.849,12.216000000000001,4.367000000000001,11.0,5.25,7.55171310633073,4.5555110074040925,75.00329489291597,5.0985770943925806
16389,6.654379746835442,12.224,5.569620253164558,35.0,5.45,7.551658357498546,4.5555728810615514,75.00085417937767,5.098598535692496
16390,6.361931034482758,12.216000000000001,5.854068965517243,14.0,5.25,7.5515857733168,4.555652101126493,74.99713257275334,5.098607772558111
16391,7.616156862745099,12.216000000000001,4.5998431372549025,55.0,5.45,7.5515897124999025,4.555654797016936,74.99591264031234,5.098629209370424
16392,8.890666666666666,12.216000000000001,3.325333333333335,27.0,5.25,7.551671398399626,4.555579745381257,74.99298481058989,5.098638443237967
16393,4.404451127819549,12.216000000000001,7.8115488721804525,29.0,5.45,7.551479424490234,4.555778352745341,74.99017933390265,5.0986598755642305
16394,6.520875,12.216000000000001,5.695125000000001,56.0,5.25,7.551416563592125,4.555847846288937,74.98902104300092,5.098669106434889
16395,4.082407079646018,12.224,8.141592920353983,21.0,5.45,7.55120498701955,4.556066542621827,74.98572822639669,5.0986905342766535
16396,7.724,12.216000000000001,4.492000000000001,24.0,5.25,7.55121552522855,4.5560626354105915,74.98261877172654,5.098699762151614
16397,4.361931034482758,12.216000000000001,7.854068965517243,31.0,5.26,7.55102103294347,4.55626375788468,74.97993657763142,5.098709598731553
16398,12.216000000000001,12.216000000000001,0.0,461.0,4.84,7.551305500226052,4.555985919982498,75.00347582169644,5.098693822794073
16399,2.24241620626151,12.216000000000001,9.973583793738491,2.0,5.45,7.550981787464224,4.556316261316264,74.9990243902439,5.098715243902439
16400,2.769454545454545,12.216000000000001,9.446545454545456,8.0,5.25,7.550690248701831,4.556614427842282,74.9949393329675,5.098724468020242
16401,2.8444379562043793,12.216000000000001,9.371562043795622,21.0,5.26,7.55040331709029,4.556907986409283,74.99164736007803,5.098734300695037
16402,12.224,12.224,0.0,38.0,5.25,7.550688240377672,4.556630176985006,74.98939218435652,5.098743522526367
16403,9.81893670886076,12.216000000000001,2.3970632911392418,60.0,5.26,7.550826514485723,4.556498528186796,74.98847841989759,5.09875335284077
16404,3.8906666666666663,12.216000000000001,8.325333333333335,15.0,5.25,7.550603402029288,4.556728265145354,74.984821700701,5.098762572386468
16405,4.224,12.216000000000001,7.992000000000001,22.0,5.45,7.55040063454166,4.556937656327535,74.98159210045105,5.098783981470193
16406,4.216,12.216000000000001,8.0,7.0,5.08,7.550197404174466,4.557147509581858,74.97744864996648,5.098782836594136
16407,3.959941320293398,12.224,8.264058679706602,72.0,5.38,7.549978592857799,4.55737343054542,74.97726718673817,5.098799975621648
16408,12.224,12.224,0.0,133.0,5.25,7.55026343784574,4.557095694337818,74.98080321774636,5.098809190078615
16409,2.9986478873239433,12.216000000000001,9.217352112676057,22.0,5.26,7.5499860694392495,4.557379683150636,74.9775746496039,5.098819012797074
16410,11.11288888888889,12.216000000000001,1.1031111111111116,25.0,5.25,7.55020317399226,4.557169198197126,74.97452927914203,5.098828224971056
16411,3.024,12.216000000000001,9.192,15.0,5.26,7.549927387788628,4.55745160319358,74.97087496953449,5.098838045332684
16412,2.2239999999999998,12.216000000000001,9.992,21.0,5.25,7.549602893339851,4.55778271562865,74.96758666910375,5.098847255224517
16413,11.628761904761905,12.216000000000001,0.5872380952380958,79.0,5.45,7.549851410399156,4.557540815749254,74.96783233824783,5.098868648714512
16414,10.405818181818182,12.216000000000001,1.8101818181818192,22.0,5.25,7.550025395581697,4.557373446940387,74.96460554371002,5.09887785561986
16415,2.446222222222222,12.216000000000001,9.76977777777778,4.0,5.26,7.549714491392286,4.557690966697383,74.96028265107212,5.098887670565302
16416,8.641910447761195,12.216000000000001,3.5740895522388065,44.0,5.25,7.549781019744383,4.55763105310693,74.95839678382166,5.098896875190351
16417,8.840541353383458,12.216000000000001,3.3754586466165435,88.0,5.26,7.549859638354057,4.557559048453106,74.95919113168473,5.098906687781702
16418,9.804645161290322,12.216000000000001,2.411354838709679,48.0,5.25,7.549996966176881,4.557428333780486,74.95754918082709,5.098915890127291
16419,3.652571428571428,12.216000000000001,8.563428571428574,27.0,5.26,7.549759607739755,4.557672304562315,74.95462850182705,5.098925700365408
16420,7.216,7.216,0.0,444.0,4.84,7.549739282570293,4.557394753115719,74.97710249071311,5.098909932403629
16421,12.224,12.224,0.0,219.0,5.45,7.550023916641504,4.557117235471515,74.98587260991353,5.098931311655097
16422,9.092686868686869,12.216000000000001,3.1233131313131324,71.0,5.25,7.550117849720238,4.557029930831428,74.98562990927358,5.098940510260001
16423,2.2239999999999998,12.216000000000001,9.992,1.0,5.45,7.549793561005569,4.557360847177578,74.98112518265953,5.098961885046273
16424,7.608615384615385,12.216000000000001,4.607384615384616,57.0,5.25,7.5497971422429275,4.557363892764684,74.9800304414003,5.098971080669711
16425,3.4646015037593982,12.216000000000001,8.751398496240602,35.0,5.26,7.549548439233157,4.557619221792048,74.97759649336417,5.098980883964447
16426,6.739809523809524,12.216000000000001,5.476190476190477,20.0,4.89,7.549499146062438,4.557675140173638,74.9742497108419,5.098968162172034
16427,5.086090634441088,12.216000000000001,7.129909365558913,95.0,4.45,7.549349194241666,4.557831716398704,74.9754687119552,5.098928658388117
16428,10.435178082191783,12.208,1.7728219178082174,66.0,4.89,7.5495248488090745,4.557662198485344,74.97492239332887,5.09891594132327
16429,4.745008403361345,12.224,7.4789915966386555,61.0,5.34,7.549354153955426,4.557840003074398,74.97407181984175,5.098930614729154
16430,4.951272727272727,12.216000000000001,7.264727272727274,23.0,5.25,7.549196033242951,4.558004745772326,74.97090864828678,5.098939808897815
16431,8.295428571428571,12.216000000000001,3.9205714285714297,69.0,5.45,7.549241446615527,4.557965953579215,74.9705452775073,5.098961173320351
16432,12.224,12.224,0.0,43.0,5.25,7.5495259204519165,4.557688586941742,74.96859976875798,5.0989703645104365
16433,11.13025,12.224,1.09375,57.0,5.26,7.549743805572979,4.557477808154658,74.96750638919313,5.098980163076549
